Senats-id,lblKitaname,lblEinrichtungsart,lblTraegerName,lblTraegerart,lblStrasse,lblOrt,HLinkEMail,HLinkWeb,lblOeffnungMontag,lblOeffnungDienstag,lblOeffnungMittwoch,lblOeffnungDonnerstag,lblOeffnungFreitag,lblPaedSchwerpunkte,lblMehrsprachigkeit,lblThemSchwerpunkte,lblBesondereAngebote,GridViewPlatzstrukturen_angeboten,GridViewPlatzstrukturen_frühestes Aufnahmealter in Monaten,GridViewPlatzstrukturen_unter 3 Jahre,GridViewPlatzstrukturen_über 3 Jahre,PLZ,Ort,Stadtteil,lat,lon,address_zum_vergleich_nochmal
604,Kita Bülowstraße,Kita,INA.KINDER.GARTEN gGmbH,(Sonstiger freier Träger),Bülowstr. 35 ,10783 Berlin (Tempelhof-Schöneberg),buelowstrasse@inakindergarten.de,www.inakindergarten.de,Mo 07:00-17:30,Di 07:00-17:30,Mi 07:00-17:30,Do 07:00-17:30,Fr 07:00-17:30,Situationsansatz,,,deutsch - türkisch,140,2,40,100,10783,Berlin,Tempelhof-Schöneberg,52.4967277,13.3644941,"35, Bülowstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10783, Deutschland"
610,Kita Feuerwache,Kita,Jugend- und Sozialwerk gGmbH,(Sonstiger freier Träger),Alt-Lichtenrade 97 ,12309 Berlin (Tempelhof-Schöneberg),feuerwache-bln@jus-or.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,Montessori-Pädagogik,,,,70,0,28,42,12309,Berlin,Tempelhof-Schöneberg,52.3928155,13.4109056,"97, Alt-Lichtenrade, Lichtenrade, Tempelhof-Schöneberg, Berlin, 12309, Deutschland"
611,BOOT-Kita Fritz-Werner,Kita,Gemeinnützige BOOT GmbH,(Sonstiger freier Träger),Fritz-Werner-Str. 43 ,12107 Berlin (Tempelhof-Schöneberg),fritz-werner@bootkitas.de,www.bootkitas.de,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,Situationsansatz,,"Integration von Kindern mit Behinderung, Körper und Bewegung",,185,2,60,125,12107,Berlin,Tempelhof-Schöneberg,52.43268305,13.3839922856,"Städt. Kita Fritz-Werner-Straße 43, 43, Fritz-Werner-Straße, Mariendorf, Tempelhof-Schöneberg, Berlin, 12107, Deutschland"
612,BOOT-Kita Traumburg,Kita,Gemeinnützige BOOT GmbH,(Sonstiger freier Träger),Weilburgstr. 11 ,12309 Berlin (Tempelhof-Schöneberg),traumburg@bootkitas.de,www.bootkitas.de,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,,,,,180,2,49,131,12309,Berlin,Tempelhof-Schöneberg,52.3970708,13.4150642,"11, Weilburgstraße, Lichtenrade, Tempelhof-Schöneberg, Berlin, 12309, Deutschland"
613,Kita Mariendorfer Damm 123/Kitas Süd-West,Kita,Kindertagesstätten Berlin Süd-West,(Eigenbetrieb),Mariendorfer Damm 123 ,12109 Berlin (Tempelhof-Schöneberg),kita-mariendorfer-damm@kitasw-berlin.de,,Mo 06:00-17:00,Di 06:00-17:00,Mi 06:00-17:00,Do 06:00-17:00,Fr 06:00-17:00,,,,,185,9,53,132,12109,Berlin,Tempelhof-Schöneberg,52.44121305,13.3878599649,"Kita Mariendorfer Damm, 123, Mariendorfer Damm, Mariendorf, Tempelhof-Schöneberg, Berlin, 12109, Deutschland"
614,Kita Mini-Mix-International,Kita,Jugend- und Sozialwerk gGmbH,(Sonstiger freier Träger),Briesestr. 73 -75,12053 Berlin (Neukölln),briesestrasse-bln@jus-or.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,Situationsansatz,,"Integration von Kindern mit Behinderung, Interkulturelle Pädagogik",,260,0,45,215,12053,Berlin,Neukölln,52.47704,13.42737,"Städt. Kita Briesestraße 73-75, 73-75, Briesestraße, Schillerkiez, Neukölln, Berlin, 12053, Deutschland"
615,Kita Neudecker Weg 84/Kitas SüdOst,Kita,Kindertagesstätten SüdOst Eigenbetreib von Berlin,(Eigenbetrieb),Neudecker Weg 84 ,12355 Berlin (Neukölln),kita-neudeckerweg@kitaso.berlin.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,Situationsansatz,,,,157,12,41,116,12355,Berlin,Neukölln,52.4190248,13.5078051,"84, Neudecker Weg, Rudow, Neukölln, Berlin, 12355, Deutschland"
616,Kita Reuterstr. 72/Kitas SüdOst,Kita,Kindertagesstätten SüdOst Eigenbetreib von Berlin,(Eigenbetrieb),Reuterstr. 73 ,12043 Berlin (Neukölln),kita-reuterstrasse@kitaso.berlin.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,,,,,192,2,50,142,12043,Berlin,Neukölln,52.4842449,13.4288234,"Reuterstraße, Flughafenkiez, Neukölln, Berlin, 12053, Deutschland"
617,Kita Wildhüterweg 8/Kitas SüdOst,Kita,Kindertagesstätten SüdOst Eigenbetreib von Berlin,(Eigenbetrieb),Wildhüterweg 8 ,12353 Berlin (Neukölln),kita-wildhueterweg@kitaso.berlin.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,Situationsansatz,,,,80,8,18,62,12353,Berlin,Neukölln,52.4222575,13.4558028,"8, Wildhüterweg, Buckow, Neukölln, Berlin, 12353, Deutschland"
618,Kneipp-Kita Pfeffermäuse,Kita,Pfefferwerk Stadtkultur gGmbH,(Sonstiger freier Träger),Grüne Trift 138 ,12557 Berlin (Treptow-Köpenick),pfeffermaeuse@pfefferwerk.de,www.pfefferwerk.de,Mo 06:00-17:30,Di 06:00-17:30,Mi 06:00-17:30,Do 06:00-17:30,Fr 06:00-17:30,,,,"Anwendung nach Kneipp, Ökologischer Lernort",145,2,39,106,12557,Berlin,Treptow-Köpenick,52.4267994,13.5921236,"138, Grüne Trift, Kietzer Feld, Köpenick, Treptow-Köpenick, Berlin, 12557, Deutschland"
620,Kita Baikalstr. 2,Kita,Kindergärten NordOst,(Eigenbetrieb),Baikalstr. 2 ,10319 Berlin (Lichtenberg),kindergarten.baikalstrasse@kigaeno.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,Reggio-Pädagogik,,,,75,0,30,45,10319,Berlin,Lichtenberg,52.4988436,13.5043952,"2, Baikalstraße, Sewan-Viertel, Friedrichsfelde, Lichtenberg, Berlin, 10319, Deutschland"
621,Kita Paule Platsch,Kita,Kinder- und Jugend gGmbH der Volkssolidarität Berlin,(Sonstiger freier Träger),Bernhard-Bästlein-Str. 52 /54,10367 Berlin (Lichtenberg),kita-pauleplatsch-lichtenberg@volkssolidaritaet.de,www.volkssolidaritaet-berlin.de,Mo 06:00-19:30,Di 06:00-19:30,Mi 06:00-19:30,Do 06:00-19:30,Fr 06:00-19:30,Situationsansatz,,,,150,0,0,150,10367,Berlin,Lichtenberg,52.53106395,13.4815645123,"Kita Paule-Platsch, 52-54, Bernhard-Bästlein-Straße, Fennpfuhl, Lichtenberg, Berlin, 10367, Deutschland"
622,Kita Bärenkinder,Kita,Kinder im Kiez gGmbH,(Sonstiger freier Träger),Erieseering 33 ,10319 Berlin (Lichtenberg),erieseering@kinder-im-kiez.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,,,,"englisch, musische Orientierung",250,2,80,170,10319,Berlin,Lichtenberg,52.4958477,13.5208426,"33, Erieseering, Sewan-Viertel, Friedrichsfelde, Lichtenberg, Berlin, 10319, Deutschland"
624,Kita Harnackstr. 7/9,Kita,Kindergärten NordOst,(Eigenbetrieb),Harnackstr. 7 ,10365 Berlin (Lichtenberg),kindergarten.harnackstrasse7@kigaeno.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,,,,,180,0,72,108,10365,Berlin,Lichtenberg,52.446654,13.2768873,"Harnackstraße, Dahlem, Steglitz-Zehlendorf, Berlin, 14195, Deutschland"
625,Kita Farbklecks,Kita,Sozialdiakonische Arbeit Lichtenberg-Oberspree GmbH,(Sonstiger freier Träger),John-Sieg-Str. 1 - 003,10365 Berlin (Lichtenberg),farbklecks@sozdia.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,Situationsansatz,,Integration von Kindern mit Behinderung,,160,6,60,100,10365,Berlin,Lichtenberg,52.5106273,13.4795361,"John-Sieg-Straße, Frankfurter Allee Süd, Lichtenberg, Berlin, 10365, Deutschland"
626,Kita Purzelbaum,Kita,Jugend- und Sozialwerk gGmbH,(Sonstiger freier Träger),Massower Str. 23 ,10315 Berlin (Lichtenberg),Purzelbaum-bln@jus-or.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,,,Körper und Bewegung,,200,0,68,132,10315,Berlin,Lichtenberg,52.508742,13.5159817,"23, Massower Straße, Friedrichsfelde, Lichtenberg, Berlin, 10315, Deutschland"
627,"""Spatzennest""",Kita,Kindergärten NordOst,(Eigenbetrieb),Paul-Junius-Str. 32 ,10369 Berlin (Lichtenberg),kindergarten.paul-junius-strasse@kigaeno.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,,,,,160,0,34,126,10369,Berlin,Lichtenberg,52.5251579,13.4747304,"KiTa Spatzennest, 32, Paul-Junius-Straße, Fennpfuhl, Lichtenberg, Berlin, 10369, Deutschland"
628,Kita Lichtenzwerge,Kita,Kinder im Kiez gGmbH,(Sonstiger freier Träger),Ribbecker Str. 22 ,10315 Berlin (Lichtenberg),ribbeckerstrasse@kinder-im-kiez.de,www.kinder-im-kiez.de,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,,,,"englisch, sportorientiert",272,3,127,145,10315,Berlin,Lichtenberg,52.5068937,13.5083704,"22, Ribbecker Straße, Weitlingkiez, Friedrichsfelde, Lichtenberg, Berlin, 10315, Deutschland"
629,Kita Sonnenschein,Kita,Sozialdiakonische Arbeit Lichtenberg-Oberspree GmbH,(Sonstiger freier Träger),Rudolf-Seiffert-Str. 26 /28,10369 Berlin (Lichtenberg),sonnenschein@sozdia.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,Situationsansatz,,Integration von Kindern mit Behinderung,,173,6,65,108,10369,Berlin,Lichtenberg,52.52676385,13.4698628181,"Kita Sonnenschein, 26-28, Rudolf-Seiffert-Straße, Fennpfuhl, Lichtenberg, Berlin, 10369, Deutschland"
630,Kita Abenteuer Welt,Kita,"Dialog e.V.
für die Förderung, Bildung u. Erziehung 0-12jähriger Kinder",(Sonstiger freier Träger),Schulze-Boysen-Str. 22 ,10365 Berlin (Lichtenberg),kita-schulze-boysen@versanet.de,www.kita-dialog.de,Mo 06:00-17:30,Di 06:00-17:30,Mi 06:00-17:30,Do 06:00-17:30,Fr 06:00-17:30,,,,,196,2,70,126,10365,Berlin,Lichtenberg,52.5098181,13.4802794,"22, Schulze-Boysen-Straße, Frankfurter Allee Süd, Lichtenberg, Berlin, 10365, Deutschland"
632,Integrationskita Schneckenhaus/Kigä NordOst,Kita,Kindergärten NordOst,(Eigenbetrieb),Neumannstr. 7 ,13189 Berlin (Pankow),kindergarten.neumannstrasse@kigaeno.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,Situationsansatz,,,,200,12,60,140,13189,Berlin,Pankow,52.5537188,13.4238601,"Neumannstraße, Pankow, Berlin, 13189, Deutschland"
633,Kita Petitweg,Kita,Kinder im Kiez gGmbH,(Sonstiger freier Träger),Petitweg 20 ,13127 Berlin (Pankow),petitweg@kinder-im-kiez.de,www.kinder-im-kiez.de,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,,,,englisch,110,12,30,80,13127,Berlin,Pankow,52.6074016,13.4160584,"20, Petitweg, Französisch Buchholz, Pankow, Berlin, 13127, Deutschland"
635,Kita Malchower Weg  46/Kigä NordOst,Kita,Kindergärten NordOst,(Eigenbetrieb),Malchower Weg 46 ,13053 Berlin (Lichtenberg),kindergarten.malchower-weg@kigaeno.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,,,,,85,0,32,53,13053,Berlin,Lichtenberg,52.5538623,13.5034663,"46, Malchower Weg, Alt-Hohenschönhausen, Lichtenberg, Berlin, 13053, Deutschland"
636,BOOT-Kita Spatzenhaus,Kita,Gemeinnützige BOOT GmbH,(Sonstiger freier Träger),Gadebuscher Str. 21 ,12619 Berlin (Marzahn-Hellersdorf),spatzenhaus@bootkitas.de,www.bootkitas.de,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,Situationsansatz,,Integration von Kindern mit Behinderung,,210,2,76,134,12619,Berlin,Marzahn-Hellersdorf,52.5161746,13.5804804,"21, Gadebuscher Straße, Hellersdorf, Marzahn-Hellersdorf, Berlin, 12619, Deutschland"
637,Kita Weißenfelserstraße,Kita,Kindergärten NordOst,(Eigenbetrieb),Weißenfelser Str. 31 /33,12627 Berlin (Marzahn-Hellersdorf),kindergarten.weissenfelser-strasse@kigaeno.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,,,,,190,0,54,136,12627,Berlin,Marzahn-Hellersdorf,52.539085,13.6168683,"Weißenfelser Straße, Hellersdorf, Marzahn-Hellersdorf, Berlin, 12627, Deutschland"
639,Kita Landrestr. 9/Kigä NordOst,Kita,Kindergärten NordOst,(Eigenbetrieb),Landrestr. 9 ,12621 Berlin (Marzahn-Hellersdorf),kindergarten.landrestrasse@kigaeno.de,,Mo 06:30-18:00,Di 06:30-18:00,Mi 06:30-18:00,Do 06:30-18:00,Fr 06:30-18:00,,,,,30,2,4,26,12621,Berlin,Marzahn-Hellersdorf,52.5145874,13.60261,"9, Landréstraße, Kaulsdorf, Marzahn-Hellersdorf, Berlin, 12621, Deutschland"
640,"""Naseweis""",Kita,Kindergärten NordOst,(Eigenbetrieb),Waldheimer Str. 18 -20,12627 Berlin (Marzahn-Hellersdorf),kindergarten.waldheimer-strasse@kigaeno.de,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,Situationsansatz,,,,190,0,65,125,12627,Berlin,Marzahn-Hellersdorf,52.5286644,13.6166832,"Waldheimer Straße, Hellersdorf, Marzahn-Hellersdorf, Berlin, 12627, Deutschland"
642,Ev. Kita Kornelius,Kita,"Ev. Kirchenkreisverband 
für Kindertageseinrichtungen Berlin Mitte-Nord
",(Sonstiger freier Träger),Dubliner Str. 29 ,13349 Berlin (Mitte),kornelius-kita@evkvbmn.de,,Mo 07:00-17:00,Di 07:00-17:00,Mi 07:00-17:00,Do 07:00-17:00,Fr 07:00-17:00,,,,,55,0,0,55,13349,Berlin,Mitte,52.5591816,13.3442124,"29, Dubliner Straße, Afrikanisches Viertel, Wedding, Mitte, Berlin, 13349, Deutschland"
643,Kita Akila,Kita,AKILA (Arbeiterkinderladen) e. V.,(Sonstiger freier Träger),Antonstr. 19 ,13347 Berlin (Mitte),akila-e.v@arcor.de,,Mo 08:00-16:00,Di 08:00-16:00,Mi 08:00-15:00,Do 08:00-16:00,Fr 08:00-14:00,Situationsansatz,,,,25,20,6,19,13347,Berlin,Mitte,52.5478728,13.3649881,"19, Antonstraße, Leopoldkiez, Wedding, Mitte, Berlin, 13347, Deutschland"
644,Kita der Kath. Kirchengem. Corpus Christi,Kita,Kath. Kirchengemeinde Corpus Christi,(Deutscher Caritasverband),Conrad-Blenkle-Str. 64 ,10407 Berlin (Pankow),kita@corpus-christi-berlin.de,,Mo 07:00-17:00,Di 07:00-17:00,Mi 07:00-17:00,Do 07:00-17:00,Fr 07:00-17:00,Situationsansatz,,,,65,12,25,40,10407,Berlin,Pankow,52.5279691,13.4492755,"Pfarrkirche Ss. Corpus Christi, 64, Conrad-Blenkle-Straße, Prenzlauer Berg, Pankow, Berlin, 10407, Deutschland"
645,Kita Dreikäsehoch,Kita,KVPB Kindertagesstätten gGmbH,(Sonstiger freier Träger),Mandelstr. 13 ,10409 Berlin (Pankow),,,Mo 06:00-18:00,Di 06:00-18:00,Mi 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,Situationsansatz,,,,85,0,45,40,10409,Berlin,Pankow,52.5475048,13.442758,"13, Mandelstraße, Prenzlauer Berg, Pankow, Berlin, 10409, Deutschland"
646,Waldorfkindergarten Prenzlauer Berg,Kita,Waldorfkindergarten Prenzlauer Berg e.V.,(Sonstiger freier Träger),Choriner Str. 25 ,10435 Berlin (Pankow),walkiga.prenzlberg@t-online.de,,Mo 07:00-16:00,Di 07:00-16:00,Mi 07:00-16:00,Do 07:00-16:00,Fr 07:00-16:00,Waldorfpädagogik,,,Waldorf,75,18,15,60,10435,Berlin,Pankow,52.53531625,13.4095339051,"Waldorfkindergarten Prenzlauer Berg e.V., 25, Choriner Straße, Kollwitzkiez, Prenzlauer Berg, Pankow, Berlin, 10435, Deutschland"
649,EKT Springteufel,Eltern-Initiativ-Kita,Springteufel e. V.,(EKT),Mittenwalder Str. 47 ,10961 Berlin (Friedrichshain-Kreuzberg),kontakt@springteufel-berlin.de,,Mo 08:30-17:00,Di 08:30-17:00,Mi 08:30-17:00,Do 08:30-17:00,Fr 08:30-17:00,Situationsansatz,,,,15,36,0,15,10961,Berlin,Friedrichshain-Kreuzberg,52.4923895,13.3969356,"47, Mittenwalder Straße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10961, Deutschland"
650,EKT - Kinderladen Luftabong,Eltern-Initiativ-Kita,Kinderladen LUFTABONG e. V.,(EKT),Yorckstr. 88H ,10965 Berlin (Friedrichshain-Kreuzberg),,,Mo 08:30-16:30,Di 08:30-16:30,Mi 08:30-16:30,Do 08:30-16:30,Fr 08:30-16:30,,,,,17,0,0,17,10965,Berlin,Friedrichshain-Kreuzberg,52.4925126,13.3862846,"88H, Yorckstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland"
653,Kita der Kath. Kirchengem. St. Canisius,Kita,Kath. Kirchengemeinde St. Canisius,(Deutscher Caritasverband),Witzlebenstr. 27 ,14057 Berlin (Charlottenburg-Wilmersdorf),kita@st.canisius-berlin.de,,Mo 07:00-17:00,Di 07:00-17:00,Mi 07:00-17:00,Do 07:00-17:00,Fr 07:00-17:00,Situationsansatz,,,,71,12,20,51,14057,Berlin,Charlottenburg-Wilmersdorf,52.505098,13.294484,"Witzlebenstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14057, Deutschland"
654,EKT - Mappagei,Eltern-Initiativ-Kita,MAPPAGEI e.V.,(EKT),Dernburgstr. 57 ,14057 Berlin (Charlottenburg-Wilmersdorf),mappagei@googlemail.com,,Mo 07:30-16:30,Di 07:30-16:30,Mi 07:30-16:30,Do 07:30-16:30,Fr 07:30-16:30,,,,Montessori,15,0,0,15,14057,Berlin,Charlottenburg-Wilmersdorf,52.5058876,13.2835998,"57, Dernburgstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14057, Deutschland"
655,EKT - Eichkatzweg,Eltern-Initiativ-Kita,Elterninitiativ-KitaEichkatzweg 11 e.V.,(EKT),Eichkatzweg 11 ,14055 Berlin (Charlottenburg-Wilmersdorf),,,Mo 08:00-14:00,Di 08:00-14:00,Mi 08:00-14:00,Do 08:00-14:00,Fr 08:00-14:00,,,,,13,0,0,13,14055,Berlin,Charlottenburg-Wilmersdorf,52.495808,13.2661784,"11, Eichkatzweg, Westend, Charlottenburg-Wilmersdorf, Berlin, 14055, Deutschland"
656,EKT - Flitzpiepen,Eltern-Initiativ-Kita,"Kinderladen ""Flitzpiepen"" e.V.",(EKT),Holtzendorffstr. 14 ,14057 Berlin (Charlottenburg-Wilmersdorf),info@ekt-flitzpiepen.de,,Mo 08:30-16:30,Di 08:30-16:30,Mi 08:30-16:30,Do 08:30-16:30,Fr 08:30-16:30,,,,,18,0,0,18,14057,Berlin,Charlottenburg-Wilmersdorf,52.5049879,13.294972,"Komm Se rin, 14, Holtzendorffstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14057, Deutschland"
657,EKT - Kindergarten am Schloß Charlottenburg,Eltern-Initiativ-Kita,Kindergarten am Schloß Charlottenburg e.V.,(EKT),Lohmeyerstr. 12 ,10587 Berlin (Charlottenburg-Wilmersdorf),thomas.hoppe@kiga-am-schloss.de,,Mo 06:30-16:30,Di 06:30-16:30,Mi 06:30-16:30,Do 06:30-16:30,Fr 06:30-16:30,,,,,25,0,6,19,10587,Berlin,Charlottenburg-Wilmersdorf,52.5200758,13.3021362,"12, Lohmeyerstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10587, Deutschland"
660,Kita Ackerstrasse,Kita,Orte für Kinder GmbH,(Sonstiger freier Träger),Ackerstr. 23 ,13585 Berlin (Spandau),ackerstrasse@ortefuerkinder.de,,Mo 06:00-19:00,Di 06:00-19:00,Mi 06:00-19:00,Do 06:00-19:00,Fr 06:00-19:00,,,,,115,2,32,83,13585,Berlin,Spandau,52.53209,13.396302,"Papà Pane di Sorrento, 23, Ackerstraße, Scheunenviertel, Mitte, Berlin, 10115, Deutschland"
661,Kita Hochmeister,Kita,Leben mit Kindern gGmbH,(Sonstiger freier Träger),Paulsborner Str. 86 ,10709 Berlin (Charlottenburg-Wilmersdorf),hochmeister@lemiki.de,www.lemiki.de,Mo 07:00-17:00,Di 07:00-17:00,Mi 07:00-17:00,Do 07:00-17:00,Fr 07:00-16:00,Situationsansatz,,"Ästhetische Bildung (Musik und Kunst), Integration von Kindern mit Behinderung, Körper und Bewegung, Natur- und Umweltpädagogik, Religionspädagogik",,60,11,24,36,10709,Berlin,Charlottenburg-Wilmersdorf,52.4960855,13.3037175,"86, Paulsborner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10709, Deutschland"
662,EKT - Kiga für musische und sprachliche Erziehung,Eltern-Initiativ-Kita,Kindergarten für musische und sprachliche Erziehung e.V.,(EKT),Gasteiner Str. 14 ,10717 Berlin (Charlottenburg-Wilmersdorf),,,Mo 07:30-16:00,Di 07:30-16:00,Mi 07:30-16:00,Do 07:30-16:00,Fr 07:30-16:00,Situationsansatz,,,,31,0,6,25,10717,Berlin,Charlottenburg-Wilmersdorf,52.4877381,13.3207651,"14, Gasteiner Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10717, Deutschland"
663,Kita Beerenkinder,Kita,"Beerenkinder Kindertagesstätten
gemeinnützige UG (haftungsbeschränkt)",(Sonstiger freier Träger),Johann-Georg-Str. 26 ,10709 Berlin (Charlottenburg-Wilmersdorf),beerenkinder@gmail.com,,,,,,,,,,,39,0, , ,10709,Berlin,Charlottenburg-Wilmersdorf,52.4957011,13.2988172,"26, Johann-Georg-Straße, Halensee, Charlottenburg-Wilmersdorf, Berlin, 10709, Deutschland"
664,EKT Land in Sicht,Eltern-Initiativ-Kita,Kinder - Land in Sicht e. V.,(EKT),Babelsberger Str. 40 ,10715 Berlin (Charlottenburg-Wilmersdorf),,,Mo 08:00-17:00,Di 08:00-17:00,Mi 08:00-17:00,Do 08:00-17:00,Fr 08:00-17:00,"Ansatz von Emmi Pikler, Situationsansatz",,,,12,0,12,0,10715,Berlin,Charlottenburg-Wilmersdorf,52.4846604,13.3354915,"40, Babelsberger Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10715, Deutschland"
665,Kath.KitaSt. Josefshaus,Kita,Franziskanerinnen von Vöcklabruck Deutschland e. V.,(Deutscher Caritasverband),Clayallee 320 ,14169 Berlin (Steglitz-Zehlendorf),kita-st.josefshaus@web.de,,Mo 06:30-17:30,Di 06:30-17:30,Mi 06:30-17:30,Do 06:30-17:30,Fr 06:30-17:30,Situationsansatz,,,,30,24,5,25,14169,Berlin,Steglitz-Zehlendorf,52.4388411,13.2630647,"Kita der Armen Schulschwestern v.3.Orden d. hl. Franziskus Brandenburg e.V., 320, Clayallee, Zehlendorf, Steglitz-Zehlendorf, Berlin, 14169, Deutschland"
666,Kita Kaiserstuhl,Kita,Mittelhof e.V.,(Sonstiger freier Träger),Kaiserstuhlstr. 25 ,14129 Berlin (Steglitz-Zehlendorf),kaiserstuhl@mittelhof.org,www.mittelhof.org,Mo 08:00-17:00,Di 08:00-17:00,Mi 08:00-17:00,Do 08:00-17:00,Fr 08:00-17:00,Situationsansatz,,,,35,24,7,28,14129,Berlin,Steglitz-Zehlendorf,52.4367939,13.2134727,"Kita Kaiserstuhl/Nachbarschaftsheim Mittelhof e.V., 25, Kaiserstuhlstraße, Nikolassee, Steglitz-Zehlendorf, Berlin, 14129, Deutschland"
667,Kita der Ev. Kirchengem. Silas,Kita,"Evangelische Königin-Luise-und
Silas Kirchengemeinde",(Diakonisches Werk),Großgörschenstr. 10 ,10827 Berlin (Tempelhof-Schöneberg),silas-kita@web.de,,Mo 07:00-17:00,Di 07:00-17:00,Mi 07:00-17:00,Do 07:00-17:00,Fr 07:00-16:00,,,,,43,0,15,28,10827,Berlin,Tempelhof-Schöneberg,52.4906995,13.3676044828,"Trauerhalle St. Matthäus, 10-12, Großgörschenstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland"
668,Kita der Kath. Kirchengem. St. Elisabeth,Kita,Kath. Kirchengemeinde St. Matthias,(Deutscher Caritasverband),Kolonnenstr. 40 ,10829 Berlin (Tempelhof-Schöneberg),kita-st.elisabeth@gmx.de,,Mo 06:30-17:30,Di 06:30-17:30,Mi 06:30-17:30,Do 06:30-17:30,Fr 06:30-17:30,,,,,50,12,10,40,10829,Berlin,Tempelhof-Schöneberg,52.4852934,13.3655745,"40, Kolonnenstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland"
669,EKT - Verein zur Förderung vorschulischer Erziehung,Eltern-Initiativ-Kita,Verein zur Förderung vorschulischer Erziehung e. V.,(EKT),Brunhildstr. 15 ,10829 Berlin (Tempelhof-Schöneberg),kinder@kindergarten-berlin.de,,Mo 07:30-16:30,Di 07:30-16:30,Mi 07:30-16:30,Do 07:30-16:30,Fr 07:30-16:30,Waldorfpädagogik,,,,51,18,12,39,10829,Berlin,Tempelhof-Schöneberg,52.486585,13.3625533,"15, Brunhildstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland"
672,Kita der Evangelische Paulus-Kirchengemeinde,Kita,Ev. Kirchengemeinde Paulus,(Diakonisches Werk),Roonstr. 9 ,12203 Berlin (Steglitz-Zehlendorf),kita-roon@paulus-lichterfelde.de,,Mo 07:30-16:30,Di 07:30-16:30,Mi 07:30-16:30,Do 07:30-16:30,Fr 07:30-16:30,Situationsansatz,,,,55,24,0,55,12203,Berlin,Steglitz-Zehlendorf,52.5423256,13.1984386,"9, Roonstraße, Spandau, Berlin, 13585, Deutschland"
